state,year,quarter,transaction_type,transaction_count,transaction_amount
meghalaya,2024,3,Peer-to-peer payments,5135057,12225400151.0
meghalaya,2024,3,Recharge & bill payments,1087757,477853823.0
meghalaya,2024,3,Financial Services,7750,12735329.0
meghalaya,2024,3,Others,5396,3196103.0
meghalaya,2024,1,Peer-to-peer payments,4141676,12376963890.0
meghalaya,2024,1,Merchant payments,3366756,2796689522.0
meghalaya,2024,1,Recharge & bill payments,1011922,444032559.0
meghalaya,2024,1,Financial Services,5705,8055532.0
meghalaya,2024,1,Others,5203,3563155.0
meghalaya,2024,4,Merchant payments,6927970,4244760218.0
meghalaya,2024,4,Peer-to-peer payments,6120409,14921918261.0
meghalaya,2024,4,Recharge & bill payments,1089357,489888652.0
meghalaya,2024,4,Financial Services,23838,13969159.0
meghalaya,2024,4,Others,4806,4391143.0
karnataka,2022,2,Merchant payments,735295388,358016289601.7625
karnataka,2022,2,Peer-to-peer payments,449723751,1457330278795.186
karnataka,2022,2,Recharge & bill payments,91137091,50583781089.16758
karnataka,2022,2,Financial Services,351688,545330283.2377212
karnataka,2022,2,Others,941042,670434289.8797817
karnataka,2022,3,Merchant payments,704609552,333606445776.6083
karnataka,2022,3,Peer-to-peer payments,404084880,1282604186671.1763
karnataka,2022,3,Recharge & bill payments,79979546,48539011844.07969
karnataka,2022,3,Financial Services,361312,558132533.414458
karnataka,2022,3,Others,726038,610455785.7449958
karnataka,2022,1,Merchant payments,588543313,278109650949.8691
karnataka,2022,1,Peer-to-peer payments,389491586,1243199329198.8584
karnataka,2022,1,Recharge & bill payments,78206453,43891305256.63388
karnataka,2022,1,Financial Services,384922,624857963.437548
karnataka,2022,1,Others,1229133,824344937.0828401
karnataka,2022,4,Merchant payments,830157371,380643835280.23364
karnataka,2022,4,Peer-to-peer payments,460041715,1468087523889.2769
karnataka,2022,4,Recharge & bill payments,87517348,54445900607.2116
karnataka,2022,4,Financial Services,426795,650217624.1227758
karnataka,2022,4,Others,767142,689145506.798728
karnataka,2020,2,Merchant payments,87251639,38463881234.4382
karnataka,2020,2,Peer-to-peer payments,82118363,265767207470.16788
karnataka,2020,2,Recharge & bill payments,43290272,16434890228.306221
karnataka,2020,2,Financial Services,161560,246367207.0610708
karnataka,2020,2,Others,399878,192530880.1645686
karnataka,2020,3,Merchant payments,137206600,60769881812.00958
karnataka,2020,3,Peer-to-peer payments,119241776,390432374828.4793
karnataka,2020,3,Recharge & bill payments,43139631,18911088810.529343
karnataka,2020,3,Financial Services,251980,358426105.9585576
karnataka,2020,3,Others,520544,268744139.7048992
karnataka,2020,1,Merchant payments,132970737,40374401933.52864
karnataka,2020,1,Peer-to-peer payments,100868460,297635301555.931
karnataka,2020,1,Recharge & bill payments,35854971,14724886028.403404
karnataka,2020,1,Financial Services,93648,110130184.7219853
karnataka,2020,1,Others,1246074,557335296.81275
karnataka,2020,4,Merchant payments,215711211,97147239182.96416
karnataka,2020,4,Peer-to-peer payments,166981242,538340957771.568
karnataka,2020,4,Recharge & bill payments,47736461,21611671359.120274
karnataka,2020,4,Financial Services,284700,427966918.93005997
karnataka,2020,4,Others,823370,508863332.4358694
karnataka,2021,2,Merchant payments,244460862,124624417935.05894
karnataka,2021,2,Peer-to-peer payments,216539959,684035748184.4377
karnataka,2021,2,Recharge & bill payments,68599238,28272314719.07621
karnataka,2021,2,Financial Services,304779,456933673.9871358
karnataka,2021,2,Others,744208,497736717.48932767
karnataka,2021,3,Merchant payments,391381353,190563423840.34485
karnataka,2021,3,Peer-to-peer payments,288462867,908138627418.7012
karnataka,2021,3,Recharge & bill payments,72168311,33386709060.80711
karnataka,2021,3,Financial Services,286685,508051800.8625039
karnataka,2021,3,Others,997323,637927036.8737218
karnataka,2021,1,Merchant payments,279599017,117959690729.6494
karnataka,2021,1,Peer-to-peer payments,190894164,610937002732.095
karnataka,2021,1,Recharge & bill payments,52261651,25111731675.64637
karnataka,2021,1,Financial Services,297710,475815041.81600165
karnataka,2021,1,Others,744950,511117233.18647754
karnataka,2021,4,Merchant payments,503210623,243754536471.1106
karnataka,2021,4,Peer-to-peer payments,350032663,1090951587881.0441
karnataka,2021,4,Recharge & bill payments,76826701,39294350717.405914
karnataka,2021,4,Financial Services,365769,574240588.1883193
karnataka,2021,4,Others,1289682,896608692.1244912
karnataka,2023,2,Merchant payments,1282439025,553947152559.0
karnataka,2023,2,Peer-to-peer payments,655334370,2131661599812.0
karnataka,2023,2,Recharge & bill payments,128708109,90352839418.0
karnataka,2023,2,Financial Services,564180,870214613.0
karnataka,2023,2,Others,821842,767292428.0
karnataka,2023,3,Merchant payments,1502087676,620261083051.0
karnataka,2023,3,Peer-to-peer payments,733741628,2267342578479.0
karnataka,2023,3,Recharge & bill payments,131971913,96428751649.0
karnataka,2023,3,Financial Services,680721,1117575810.0
karnataka,2023,3,Others,780364,730906598.0
karnataka,2023,1,Merchant payments,1130908170,476183911608.0
karnataka,2023,1,Peer-to-peer payments,596731227,1908849346648.0
karnataka,2023,1,Recharge & bill payments,115567496,83516906348.0
karnataka,2023,1,Financial Services,541652,829191703.0
karnataka,2023,1,Others,948644,847870010.0
karnataka,2023,4,Merchant payments,1631321006,677686159800.0
karnataka,2023,4,Peer-to-peer payments,796407425,2456912813682.0
karnataka,2023,4,Recharge & bill payments,135125785,104793796043.0
karnataka,2023,4,Financial Services,807597,1266275950.0
karnataka,2023,4,Others,772351,717378908.0
karnataka,2024,2,Merchant payments,1981595688,834831111764.0
karnataka,2024,2,Peer-to-peer payments,911150664,2835423595652.0
karnataka,2024,2,Recharge & bill payments,147578134,112150881882.0
karnataka,2024,2,Financial Services,951013,1832353796.0
karnataka,2024,2,Others,737349,796760344.0
karnataka,2024,3,Merchant payments,2128123870,872671695683.0
karnataka,2024,3,Peer-to-peer payments,985664231,2914446696115.0
karnataka,2024,3,Recharge & bill payments,145576983,117042690235.0
karnataka,2024,3,Financial Services,1113824,2184402210.0
karnataka,2024,3,Others,655187,857082241.0
karnataka,2024,1,Merchant payments,1799287261,731643780822.0
karnataka,2024,1,Peer-to-peer payments,854761954,2641887054365.0
karnataka,2024,1,Recharge & bill payments,140813576,109551418217.0
karnataka,2024,1,Financial Services,829562,1475873231.0
karnataka,2024,1,Others,746802,690527871.0
karnataka,2024,4,Merchant payments,2266169258,935052915428.0
karnataka,2024,4,Peer-to-peer payments,1039723999,3095666288407.0
karnataka,2024,4,Recharge & bill payments,145556961,117911617313.0
karnataka,2024,4,Financial Services,2955462,2231437254.0
karnataka,2024,4,Others,650744,957545420.0
himachal-pradesh,2022,2,Merchant payments,10591420,7697399368.089639
himachal-pradesh,2022,2,Peer-to-peer payments,7109948,24407668318.014194
himachal-pradesh,2022,2,Recharge & bill payments,3520538,1553155243.3951051
himachal-pradesh,2022,2,Financial Services,16901,20627276.079190243
himachal-pradesh,2022,2,Others,52564,30257752.66416522
himachal-pradesh,2022,3,Merchant payments,12686960,8511266152.669347
himachal-pradesh,2022,3,Peer-to-peer payments,8330778,27039659316.468132
himachal-pradesh,2022,3,Recharge & bill payments,4083168,1780405740.3941154
himachal-pradesh,2022,3,Financial Services,21293,22686931.870640453
himachal-pradesh,2022,3,Others,42669,26764547.138168834
himachal-pradesh,2022,1,Merchant payments,7030946,5558905677.966259
himachal-pradesh,2022,1,Peer-to-peer payments,5718936,19473276901.331963
himachal-pradesh,2022,1,Recharge & bill payments,3271665,1429960686.7669475
himachal-pradesh,2022,1,Financial Services,19314,24442138.15399971
himachal-pradesh,2022,1,Others,47319,31862035.713640407
himachal-pradesh,2022,4,Merchant payments,15297492,10280295883.656351
himachal-pradesh,2022,4,Peer-to-peer payments,9284824,29629346091.977356
himachal-pradesh,2022,4,Recharge & bill payments,3907023,1810538524.3215194
himachal-pradesh,2022,4,Financial Services,24342,31775337.436365627
himachal-pradesh,2022,4,Others,41455,27387394.982090995
himachal-pradesh,2020,2,Recharge & bill payments,2558935,802231470.1628922
himachal-pradesh,2020,2,Peer-to-peer payments,1544488,6738488218.640328
himachal-pradesh,2020,2,Merchant payments,570031,479165630.6102103
himachal-pradesh,2020,2,Financial Services,7634,7359757.737539303
himachal-pradesh,2020,2,Others,14642,9659685.392965626
himachal-pradesh,2020,3,Recharge & bill payments,2416395,834567922.2742614
himachal-pradesh,2020,3,Peer-to-peer payments,1954492,8806586536.659174
himachal-pradesh,2020,3,Merchant payments,1090445,851539467.337558
himachal-pradesh,2020,3,Financial Services,9543,11391079.288736572
himachal-pradesh,2020,3,Others,19001,11969008.527252048
himachal-pradesh,2020,1,Recharge & bill payments,1815157,542356756.9678606
himachal-pradesh,2020,1,Peer-to-peer payments,1594806,6431826925.118802
himachal-pradesh,2020,1,Merchant payments,711018,427497010.10439825
himachal-pradesh,2020,1,Financial Services,4711,3172303.6900622216
himachal-pradesh,2020,1,Others,18788,14613755.241563875
himachal-pradesh,2020,4,Recharge & bill payments,2638030,936305777.7250878
himachal-pradesh,2020,4,Peer-to-peer payments,2594659,11426268857.229637
himachal-pradesh,2020,4,Merchant payments,2001259,1589433440.2684097
himachal-pradesh,2020,4,Financial Services,11353,15534252.217986543
himachal-pradesh,2020,4,Others,27027,21510781.37178286
himachal-pradesh,2021,2,Peer-to-peer payments,3340531,13035543546.66397
himachal-pradesh,2021,2,Recharge & bill payments,3216602,1045789841.916208
himachal-pradesh,2021,2,Merchant payments,2883209,2378084375.199477
himachal-pradesh,2021,2,Financial Services,14642,16428390.62373627
himachal-pradesh,2021,2,Others,28918,19788385.405835297
himachal-pradesh,2021,3,Peer-to-peer payments,4455153,16560383923.204865
himachal-pradesh,2021,3,Merchant payments,4198808,3524434949.634083
himachal-pradesh,2021,3,Recharge & bill payments,3359406,1178802736.5280356
himachal-pradesh,2021,3,Financial Services,14497,22805774.600357123
himachal-pradesh,2021,3,Others,36303,23834687.160697926
himachal-pradesh,2021,1,Peer-to-peer payments,2845733,11358078843.572702
himachal-pradesh,2021,1,Recharge & bill payments,2547359,948929031.6443391
himachal-pradesh,2021,1,Merchant payments,2186946,1778219850.8347864
himachal-pradesh,2021,1,Financial Services,12561,16554205.504427344
himachal-pradesh,2021,1,Others,21430,18764977.931273177
himachal-pradesh,2021,4,Merchant payments,6062931,5228613146.743451
himachal-pradesh,2021,4,Peer-to-peer payments,5323397,19568394324.584805
himachal-pradesh,2021,4,Recharge & bill payments,3211367,1278824361.837138
himachal-pradesh,2021,4,Financial Services,18198,24809740.714031782
himachal-pradesh,2021,4,Others,50971,35578926.74639452
himachal-pradesh,2023,2,Merchant payments,19954117,11643011071.0
himachal-pradesh,2023,2,Peer-to-peer payments,10781507,33008088763.0
himachal-pradesh,2023,2,Recharge & bill payments,4247339,2159052653.0
himachal-pradesh,2023,2,Financial Services,27709,34689932.0
himachal-pradesh,2023,2,Others,50923,30221299.0
himachal-pradesh,2023,3,Merchant payments,19233611,10559011464.0
himachal-pradesh,2023,3,Peer-to-peer payments,9983786,29239694406.0
himachal-pradesh,2023,3,Recharge & bill payments,4046932,1991652882.0
himachal-pradesh,2023,3,Financial Services,27958,41972330.0
himachal-pradesh,2023,3,Others,44767,22240555.0
himachal-pradesh,2023,1,Merchant payments,14694013,9023136407.0
himachal-pradesh,2023,1,Peer-to-peer payments,8637695,26709451358.0
himachal-pradesh,2023,1,Recharge & bill payments,3901516,1950250571.0
himachal-pradesh,2023,1,Financial Services,25722,30757925.0
himachal-pradesh,2023,1,Others,42780,27351473.0
himachal-pradesh,2023,4,Merchant payments,23387107,12903037462.0
himachal-pradesh,2023,4,Peer-to-peer payments,11365164,33158062287.0
himachal-pradesh,2023,4,Recharge & bill payments,3816711,2143949720.0
himachal-pradesh,2023,4,Financial Services,33097,51956047.0
himachal-pradesh,2023,4,Others,49760,23241048.0
himachal-pradesh,2024,2,Merchant payments,33432764,17005142646.0
himachal-pradesh,2024,2,Peer-to-peer payments,14843874,40268257987.0
himachal-pradesh,2024,2,Recharge & bill payments,4230908,2481006839.0
himachal-pradesh,2024,2,Financial Services,36023,61908319.0
himachal-pradesh,2024,2,Others,40232,33424911.0
himachal-pradesh,2024,3,Merchant payments,31048392,15876449590.0
himachal-pradesh,2024,3,Peer-to-peer payments,14484420,38181559423.0
himachal-pradesh,2024,3,Recharge & bill payments,4131536,2449198130.0
himachal-pradesh,2024,3,Financial Services,44777,72816126.0
himachal-pradesh,2024,3,Others,28424,35918329.0
himachal-pradesh,2024,1,Merchant payments,23888813,12955779718.0
himachal-pradesh,2024,1,Peer-to-peer payments,11704961,32645830060.0
himachal-pradesh,2024,1,Recharge & bill payments,3859407,2212162426.0
himachal-pradesh,2024,1,Financial Services,30691,48981227.0
himachal-pradesh,2024,1,Others,36689,21477908.0
himachal-pradesh,2024,4,Merchant payments,34093853,18651098385.0
himachal-pradesh,2024,4,Peer-to-peer payments,15691651,42533547817.0
himachal-pradesh,2024,4,Recharge & bill payments,3857052,2426494040.0
himachal-pradesh,2024,4,Financial Services,129364,92305168.0
himachal-pradesh,2024,4,Others,26478,33550824.0
haryana,2022,2,Merchant payments,130033573,76926347115.76375
haryana,2022,2,Peer-to-peer payments,84219451,300504797205.2718
haryana,2022,2,Recharge & bill payments,20011709,17457331653.445232
haryana,2022,2,Financial Services,89805,120610061.5284536
haryana,2022,2,Others,345424,224949213.49711913
haryana,2022,3,Merchant payments,151278013,87063736519.87311
haryana,2022,3,Peer-to-peer payments,95071203,319374569105.9015
haryana,2022,3,Recharge & bill payments,22592966,21247984018.682095
haryana,2022,3,Financial Services,111032,144937203.2864578
haryana,2022,3,Others,308596,223267730.28330007
haryana,2022,1,Merchant payments,98346418,62565728158.2885
haryana,2022,1,Peer-to-peer payments,74499889,263547240999.68338
haryana,2022,1,Recharge & bill payments,18494827,14765350795.965681
haryana,2022,1,Financial Services,107240,146586164.62792295
haryana,2022,1,Others,540235,279136534.21161634
haryana,2022,4,Merchant payments,169685872,102918159834.12416
haryana,2022,4,Peer-to-peer payments,102993798,364514204185.1917
haryana,2022,4,Recharge & bill payments,23545059,22666085169.84729
haryana,2022,4,Financial Services,118488,152488074.9943577
haryana,2022,4,Others,305148,239722615.94605047
haryana,2020,2,Peer-to-peer payments,17334369,66645492690.67839
haryana,2020,2,Recharge & bill payments,12740328,6547618491.532405
haryana,2020,2,Merchant payments,11527654,7393393677.758501
haryana,2020,2,Financial Services,48759,49209527.29146181
haryana,2020,2,Others,129940,75550536.67993587
haryana,2020,3,Peer-to-peer payments,24123449,88796356487.11024
haryana,2020,3,Merchant payments,20845136,12141560866.982178
haryana,2020,3,Recharge & bill payments,12716319,8452802892.504496
haryana,2020,3,Financial Services,66457,80854296.9304013
haryana,2020,3,Others,186818,96375902.20346308
haryana,2020,1,Peer-to-peer payments,17728235,68367245528.07149
haryana,2020,1,Merchant payments,14327020,7075196609.224878
haryana,2020,1,Recharge & bill payments,11346112,6331682016.516322
haryana,2020,1,Financial Services,34488,25266730.1883267
haryana,2020,1,Others,600232,176823674.24305555
haryana,2020,4,Merchant payments,34063692,21382305452.06797
haryana,2020,4,Peer-to-peer payments,33920789,128613933346.85507
haryana,2020,4,Recharge & bill payments,14682896,9675471300.731653
haryana,2020,4,Financial Services,84881,103265693.75364488
haryana,2020,4,Others,419181,223528573.1334415
haryana,2021,2,Merchant payments,45335533,29119078263.957985
haryana,2021,2,Peer-to-peer payments,44086559,161073685336.6668
haryana,2021,2,Recharge & bill payments,15861047,9839496894.971409
haryana,2021,2,Financial Services,85821,97238136.09517692
haryana,2021,2,Others,311896,227855606.99266592
haryana,2021,3,Merchant payments,66885213,40190922826.60629
haryana,2021,3,Peer-to-peer payments,55929958,188548678300.5247
haryana,2021,3,Recharge & bill payments,17087955,11681457468.964512
haryana,2021,3,Financial Services,77496,116592181.46997279
haryana,2021,3,Others,479071,289441481.64370304
haryana,2021,1,Merchant payments,39363588,23389100227.155342
haryana,2021,1,Peer-to-peer payments,36764622,135970636784.61835
haryana,2021,1,Recharge & bill payments,13680353,9260346909.440674
haryana,2021,1,Financial Services,79784,99672809.99228218
haryana,2021,1,Others,364437,218544351.22172093
haryana,2021,4,Merchant payments,84993587,56325102920.50671
haryana,2021,4,Peer-to-peer payments,66548306,238638993818.09595
haryana,2021,4,Recharge & bill payments,17632752,13817258646.066364
haryana,2021,4,Financial Services,105050,151421306.61683068
haryana,2021,4,Others,407280,307822609.17479354
haryana,2023,2,Merchant payments,275974807,130133751625.0
haryana,2023,2,Peer-to-peer payments,147382711,495834929236.0
haryana,2023,2,Recharge & bill payments,33655091,35262651840.0
haryana,2023,2,Financial Services,172309,259162565.0
haryana,2023,2,Others,351272,251633370.0
haryana,2023,3,Merchant payments,310148821,140917418482.0
haryana,2023,3,Peer-to-peer payments,156760079,498555993196.0
haryana,2023,3,Recharge & bill payments,34105227,37490386949.0
haryana,2023,3,Financial Services,198713,304618547.0
haryana,2023,3,Others,306638,223563566.0
haryana,2023,1,Merchant payments,220693824,114248076004.0
haryana,2023,1,Peer-to-peer payments,128879993,443424820679.0
haryana,2023,1,Recharge & bill payments,31210728,32978369763.0
haryana,2023,1,Financial Services,158036,217615573.0
haryana,2023,1,Others,375883,281741717.0
haryana,2023,4,Merchant payments,343440148,167695632461.0
haryana,2023,4,Peer-to-peer payments,175429519,571466808865.0
haryana,2023,4,Recharge & bill payments,35320482,42514330771.0
haryana,2023,4,Financial Services,238826,371355840.0
haryana,2023,4,Others,319258,222356663.0
haryana,2024,2,Merchant payments,482530215,211396204964.0
haryana,2024,2,Peer-to-peer payments,214457734,647411527784.0
haryana,2024,2,Recharge & bill payments,40862353,45581779106.0
haryana,2024,2,Financial Services,304547,600748740.0
